id,name,lat,lon,verdict,reason
overture:Vila Balbina:-22.98520:-43.62468,Vila Balbina,-22.985200881958008,-43.62468338012695,REJECT,residential vila
overture:Vila Branca Campo Grande:-22.92095:-43.54560,Vila Branca Campo Grande,-22.92095375061035,-43.545597076416016,REJECT,residential vila
overture:Vila Carioca:-22.91535:-43.24289,Vila Carioca,-22.91535186767578,-43.24289321899414,REJECT,bare neighborhood-style vila name
overture:Vila Conquista:-22.83799:-43.34876,Vila Conquista,-22.83799362182617,-43.34876251220703,REJECT,residential vila
overture:Vila De Vaz Lobo:-22.84922:-43.30333,Vila De Vaz Lobo,-22.849220275878903,-43.3033332824707,REJECT,residential vila
overture:Vila Del Mar:-22.97087:-43.39526,Vila Del Mar,-22.970870971679688,-43.39525985717773,REJECT,residential vila
"overture:Vila Dona Julia, Anchieta:-22.82562:-43.40612","Vila Dona Julia, Anchieta",-22.82562255859375,-43.4061164855957,REJECT,residential vila with address suffix
overture:Vila Dos Mineiros:-22.87588:-43.77155,Vila Dos Mineiros,-22.87588119506836,-43.77155303955078,REJECT,residential vila
overture:Vila Esplendida RJ:-22.84896:-43.31473,Vila Esplendida RJ,-22.848955154418945,-43.314727783203125,REJECT,residential vila
overture:Vila Guarapari:-22.81363:-43.37967,Vila Guarapari,-22.813627243041992,-43.379669189453125,REJECT,residential vila
overture:Vila Isabel Ed.barao Da Vila:-22.91692:-43.25771,Vila Isabel Ed.barao Da Vila,-22.916921615600582,-43.25770568847656,REJECT,residential building (Ed. = Edifício)
overture:Vila Julieta Engenho Novo:-22.90667:-43.27207,Vila Julieta Engenho Novo,-22.90667152404785,-43.27206802368164,REJECT,residential vila
overture:Vila Matina:-22.91661:-43.40373,Vila Matina,-22.916614532470703,-43.40372848510742,REJECT,residential vila
overture:Vila Militar Copacabana - VMC - Exército - Army:-22.96251:-43.17918,Vila Militar Copacabana - VMC - Exército - Army,-22.962512969970703,-43.17918014526367,REJECT,"military installation, administrative"
overture:Vila Militar Dos Afonsos:-22.88626:-43.38008,Vila Militar Dos Afonsos,-22.88625717163086,-43.38007736206055,UNCERTAIN,"military zone, possibly near Aerospace Museum (Campo dos Afonsos)"
overture:Vila Militar de Gericinó:-22.87064:-43.41909,Vila Militar de Gericinó,-22.870643615722656,-43.41908645629883,REJECT,"military installation, administrative"
overture:Vila Modelo:-22.88207:-43.41156,Vila Modelo,-22.88207054138184,-43.411563873291016,REJECT,residential vila
overture:Vila Nini:-22.91759:-43.22490,Vila Nini,-22.91759490966797,-43.22490310668945,REJECT,residential vila
overture:Vila Pan-Americana:-22.97304:-43.35803,Vila Pan-Americana,-22.97303581237793,-43.3580322265625,UNCERTAIN,notable Pan American Games housing complex
overture:Vila Porta do Céu:-22.86683:-43.46247,Vila Porta do Céu,-22.866830825805664,-43.46247482299805,REJECT,residential vila
overture:Vila Portuária:-22.90081:-43.20053,Vila Portuária,-22.90081214904785,-43.20053482055664,REJECT,generic port-area term
overture:Vila Ritz:-22.91233:-43.28579,Vila Ritz,-22.912328720092773,-43.28579330444336,REJECT,residential vila
overture:Vila Rosado:-22.92849:-43.38124,Vila Rosado,-22.92848777770996,-43.38124084472656,REJECT,residential vila
overture:Vila Solange:-22.87017:-43.34539,Vila Solange,-22.870174407958984,-43.34539031982422,REJECT,residential vila
overture:Vila Souza Cabral:-22.90348:-43.21384,Vila Souza Cabral,-22.90347671508789,-43.21384048461914,REJECT,residential vila
overture:Vila São Jorge:-22.91287:-43.23909,Vila São Jorge,-22.91286849975586,-43.23908996582031,REJECT,residential vila
overture:Vila Trade Office:-22.91839:-43.25074,Vila Trade Office,-22.918392181396484,-43.2507438659668,REJECT,business (trade office)
overture:Vila Valqueire:-22.88963:-43.35717,Vila Valqueire,-22.889633178710938,-43.35717391967773,REJECT,bare neighborhood name
overture:Vila cosmos:-22.85360:-43.30361,Vila cosmos,-22.85360336303711,-43.30360794067383,REJECT,bare neighborhood name (Vila Kosmos)
overture:Vila das Fontes RJ:-22.85069:-43.31545,Vila das Fontes RJ,-22.85069465637207,-43.31544876098633,REJECT,residential vila
overture:Vila de Cascais:-22.90563:-43.09922,Vila de Cascais,-22.90563201904297,-43.09922409057617,REJECT,foreign-branded residential vila
overture:Vila do Arco-íris:-22.93772:-43.38665,Vila do Arco-íris,-22.93772315979004,-43.38665390014648,REJECT,residential vila
overture:Vila do Chaves:-22.74685:-43.69511,Vila do Chaves,-22.74684715270996,-43.69511032104492,REJECT,residential vila
overture:Vila do Pan:-22.97112:-43.35834,Vila do Pan,-22.97111701965332,-43.358341217041016,UNCERTAIN,possible alt-name for Pan American Games complex
overture:Vila do Sossego:-22.95019:-43.26120,Vila do Sossego,-22.95018577575684,-43.26119613647461,REJECT,residential vila
overture:Vila dos Comerciários:-22.85518:-43.25751,Vila dos Comerciários,-22.855175018310547,-43.25750732421875,REJECT,residential vila
overture:Vila dos Parreiras:-22.92402:-43.24676,Vila dos Parreiras,-22.92401885986328,-43.24676132202149,REJECT,residential vila
overture:Vila jesus:-22.93642:-43.19271,Vila jesus,-22.936418533325195,-43.19270706176758,REJECT,residential vila
overture:Vila medina:-22.90063:-43.21675,Vila medina,-22.9006290435791,-43.21675109863281,REJECT,residential vila
overture:Vila são Luís:-22.77664:-43.29050,Vila são Luís,-22.77663993835449,-43.290504455566406,REJECT,residential vila
overture:Vilagio Carioca:-22.84910:-43.31797,Vilagio Carioca,-22.849103927612305,-43.317970275878906,REJECT,residential complex branding
overture:Villa Di Genova:-23.00673:-43.32631,Villa Di Genova,-23.00672721862793,-43.3263053894043,REJECT,foreign-branded condo
overture:Villa Grajaú:-22.91956:-43.25587,Villa Grajaú,-22.91955947875977,-43.25587463378906,REJECT,residential villa
overture:Villa Humaitá:-22.95361:-43.19855,Villa Humaitá,-22.9536075592041,-43.19855117797852,REJECT,residential villa
overture:Villa Jardim Itanhangá:-22.99729:-43.31346,Villa Jardim Itanhangá,-22.99728775024414,-43.31345748901367,REJECT,residential villa
overture:Villa Luna:-22.97041:-43.39406,Villa Luna,-22.970407485961918,-43.39406204223633,REJECT,residential villa
overture:Villa Sole:-22.97076:-43.39176,Villa Sole,-22.97075843811035,-43.39176177978516,REJECT,residential villa
overture:Villa Splendore:-22.89600:-43.28123,Villa Splendore,-22.89600372314453,-43.281227111816406,REJECT,residential villa
overture:Villa Venturosa:-22.92133:-43.17584,Villa Venturosa,-22.92133331298828,-43.17584228515625,REJECT,residential villa
overture:Villa Visconti:-22.95748:-43.19383,Villa Visconti,-22.95747756958008,-43.19382858276367,REJECT,residential villa
overture:Villa messina:-22.97009:-43.39384,Villa messina,-22.970094680786133,-43.39384078979492,REJECT,residential villa
overture:Village Atlanta:-22.90571:-43.69640,Village Atlanta,-22.90570640563965,-43.69640350341797,REJECT,condo branding
overture:Village Boechat I:-22.87894:-43.36643,Village Boechat I,-22.878936767578125,-43.36642837524414,REJECT,condo branding
overture:Village Botanique:-22.93181:-43.32760,Village Botanique,-22.93181037902832,-43.327598571777344,REJECT,condo branding
overture:Village Caribe I:-22.90107:-43.35316,Village Caribe I,-22.901065826416016,-43.35316467285156,REJECT,condo branding
overture:Village Del Riposo:-22.92781:-43.38387,Village Del Riposo,-22.927806854248047,-43.38386917114258,REJECT,condo branding
overture:Village Firenze:-22.93606:-43.34565,Village Firenze,-22.93605613708496,-43.34564971923828,REJECT,condo branding
overture:Village Florença:-22.94021:-43.33207,Village Florença,-22.940210342407227,-43.332069396972656,REJECT,condo branding
overture:Village Freguesia Ilha do Governador:-22.78889:-43.17424,Village Freguesia Ilha do Governador,-22.78888893127441,-43.17424392700195,REJECT,explicit rubric example (Village Freguesia)
overture:Village Livorno:-22.93318:-43.33447,Village Livorno,-22.933181762695312,-43.33446502685547,REJECT,condo branding
overture:Village Park Itanhangá:-22.98495:-43.32963,Village Park Itanhangá,-22.98494911193848,-43.329627990722656,REJECT,condo branding
overture:Village Sao Conrado:-22.99536:-43.25636,Village Sao Conrado,-22.9953556060791,-43.2563591003418,REJECT,condo branding
overture:Village São Bento:-22.90256:-43.10371,Village São Bento,-22.902557373046875,-43.10371398925781,REJECT,condo branding
overture:Village Vip Jacarepaguá:-22.96641:-43.40888,Village Vip Jacarepaguá,-22.96640968322754,-43.40888214111328,REJECT,condo branding
overture:Village de Ibiza:-22.90234:-43.35227,Village de Ibiza,-22.90233993530273,-43.352272033691406,REJECT,condo branding
overture:Village do Maciço:-22.98157:-43.46297,Village do Maciço,-22.981565475463867,-43.46297073364258,REJECT,condo branding
overture:Village do capenha:-22.93362:-43.35005,Village do capenha,-22.933618545532227,-43.35005187988281,REJECT,condo branding
overture:Village du Parc:-22.90222:-43.10984,Village du Parc,-22.902217864990234,-43.109840393066406,REJECT,condo branding
overture:Villagio Arboretto:-22.92335:-43.55127,Villagio Arboretto,-22.9233512878418,-43.551265716552734,REJECT,condo branding
overture:Villagio Silvestre Condo Club:-22.86750:-43.54498,Villagio Silvestre Condo Club,-22.86750221252441,-43.54497909545898,REJECT,"explicit ""Condo Club"" branding"
overture:Villagio do Campo I:-22.88621:-43.59780,Villagio do Campo I,-22.886205673217773,-43.59779739379883,REJECT,condo branding
overture:Villas of Patativas:-22.88362:-43.62683,Villas of Patativas,-22.883621215820312,-43.626834869384766,REJECT,condo branding
overture:Ville Roma:-22.93026:-43.38517,Ville Roma,-22.930259704589844,-43.38517379760742,REJECT,condo branding
overture:Vinlanda:-22.94279:-43.18159,Vinlanda,-22.94278717041016,-43.18159484863281,UNCERTAIN,"ambiguous single word, unclear referent"
overture:Visao do Morro:-22.77412:-43.43545,Visao do Morro,-22.774118423461918,-43.43545150756836,UNCERTAIN,"possible informal viewpoint name, could be business"
overture:Vista Ipanema:-22.98573:-43.19954,Vista Ipanema,-22.985734939575195,-43.19953918457031,REJECT,"apartment-building naming pattern (""Vista X"")"
overture:Visto do Museu do Artes Comtemporary:-22.90372:-43.11696,Visto do Museu do Artes Comtemporary,-22.903715133666992,-43.11695861816406,KEEP,apparent viewpoint referencing MAC Niterói museum
overture:Vitale Flow:-22.83388:-43.32715,Vitale Flow,-22.833879470825195,-43.3271484375,REJECT,condo branding
overture:Vitale On 2 quartos Rua Piaui. Perto do Norte Shopping:-22.89080:-43.63633,Vitale On 2 quartos Rua Piaui. Perto do Norte Shopping,-22.89080047607422,-43.63633346557617,REJECT,real-estate listing text
overture:Vitta Green:-22.94041:-43.55691,Vitta Green,-22.940412521362305,-43.556907653808594,REJECT,explicit rubric example (Vitta Green)
overture:Viure - Ilha Pura:-22.98501:-43.41507,Viure - Ilha Pura,-22.985010147094727,-43.41506576538086,REJECT,real-estate development (Ilha Pura)
overture:Viva Mais Engenho Novo:-22.89792:-43.26383,Viva Mais Engenho Novo,-22.897924423217773,-43.26383209228516,REJECT,real-estate/wellness branding
overture:Viva Vida Zona Norte:-22.81182:-43.35501,Viva Vida Zona Norte,-22.81182289123535,-43.35501480102539,REJECT,real-estate/wellness branding
overture:Viva Vida Zona Oeste:-22.94066:-43.66294,Viva Vida Zona Oeste,-22.940658569335938,-43.66294097900391,REJECT,real-estate/wellness branding
overture:Vivaz Andaraí:-22.92799:-43.25192,Vivaz Andaraí,-22.92798614501953,-43.25192260742188,REJECT,condo branding
overture:Vivaz Prime Zona Norte:-22.89080:-43.29284,Vivaz Prime Zona Norte,-22.89080238342285,-43.29284286499024,REJECT,condo branding
overture:Vivaz Ramos:-22.85353:-43.25689,Vivaz Ramos,-22.853534698486328,-43.25688552856445,REJECT,condo branding
overture:Vivaz São Cristóvão:-22.89007:-43.22602,Vivaz São Cristóvão,-22.89007377624512,-43.22602081298828,REJECT,condo branding
overture:Vivenda das Coleirinhas:-22.88348:-43.62845,Vivenda das Coleirinhas,-22.88348197937012,-43.628448486328125,REJECT,residential complex branding
overture:Vivendas 3200:-23.01061:-43.32736,Vivendas 3200,-23.01061248779297,-43.32735824584961,REJECT,numbered residential complex
overture:Vivendas Cassia Furtado:-22.78039:-43.40635,Vivendas Cassia Furtado,-22.7803897857666,-43.40635299682617,REJECT,residential complex branding
overture:Vivendas Da Serra. Freguesia:-22.93374:-43.32940,Vivendas Da Serra. Freguesia,-22.93373680114746,-43.32939529418945,REJECT,residential complex branding
overture:Vivendas Do Bosque:-22.99772:-43.37958,Vivendas Do Bosque,-22.997722625732425,-43.37957763671875,REJECT,residential complex branding
overture:Vivendas Do Paraíso:-22.92037:-43.69986,Vivendas Do Paraíso,-22.92037010192871,-43.69985580444336,REJECT,residential complex branding
overture:Vivendas Luís Felipe:-22.81912:-43.42636,Vivendas Luís Felipe,-22.81912040710449,-43.426361083984375,REJECT,residential complex branding
overture:Vivendas da Colina:-22.77441:-43.43179,Vivendas da Colina,-22.77440643310547,-43.431785583496094,REJECT,residential complex branding
overture:Vivendas da Freguesia:-22.94281:-43.33365,Vivendas da Freguesia,-22.942806243896484,-43.33364868164063,REJECT,residential complex branding
overture:Vivendas de Sagres:-22.94140:-43.57578,Vivendas de Sagres,-22.941404342651367,-43.575775146484375,REJECT,residential complex branding
overture:Vivendas do Imperador:-22.81231:-43.42480,Vivendas do Imperador,-22.81230735778809,-43.42479705810547,REJECT,residential complex branding
overture:Viver Bem RJ:-22.89687:-43.20303,Viver Bem RJ,-22.896873474121094,-43.203033447265625,REJECT,real-estate/wellness branding
overture:Viver Mais Campo Grande:-22.89561:-43.54953,Viver Mais Campo Grande,-22.895612716674805,-43.54952621459961,REJECT,real-estate/wellness branding
overture:Volp 40:-22.95061:-43.18331,Volp 40,-22.950613021850582,-43.18330764770508,REJECT,cryptic condo code
overture:WCA Elétrica:-22.81135:-43.36472,WCA Elétrica,-22.81134605407715,-43.36471557617188,REJECT,business (electrical services)
overture:Wave by Yoo:-23.01197:-43.31873,Wave by Yoo,-23.0119686126709,-43.3187255859375,REJECT,explicit rubric example (Wave by Yoo)
overture:WayCondo:-22.90398:-43.17523,WayCondo,-22.903976440429688,-43.17522811889648,REJECT,"explicit ""Condo"" branding"
overture:Weekend:-23.00920:-43.34246,Weekend,-23.00919914245605,-43.34246444702149,REJECT,"generic single word, no landmark meaning"
overture:Wimbledon Park:-23.00150:-43.34663,Wimbledon Park,-23.001502990722656,-43.34663391113281,REJECT,foreign-named condo branding
overture:Xmgpfshop02:-22.91168:-43.56015,Xmgpfshop02,-22.91167640686035,-43.56014633178711,REJECT,gibberish shop code
overture:Zoifer:-22.99751:-43.34825,Zoifer,-22.99751281738281,-43.34824752807617,REJECT,explicit rubric example (Zoifer)
overture:avenida santa cruz:-22.88283:-43.48829,avenida santa cruz,-22.88282966613769,-43.48828506469727,REJECT,bare avenue name
overture:complexo do orelha:-22.90834:-43.28859,complexo do orelha,-22.90833854675293,-43.28858947753906,UNCERTAIN,ambiguous informal complex/community name
overture:condominium of acacias:-22.85035:-43.48206,condominium of acacias,-22.850345611572266,-43.482059478759766,REJECT,"explicit ""condominium"" naming"
overture:conjunto maravilha:-22.92319:-43.54715,conjunto maravilha,-22.923192977905277,-43.54715347290039,REJECT,"housing complex (""Conjunto""), matches reject pattern"
overture:jardim palmares:-22.88631:-43.63909,jardim palmares,-22.886308670043945,-43.63908767700195,REJECT,residential/garden housing complex name
overture:largo do Pelourinho Salvador Bahia:-22.78225:-43.31718,largo do Pelourinho Salvador Bahia,-22.78224754333496,-43.31718444824219,REJECT,"references landmark in a different city (Salvador, Bahia), data mismatch"
overture:nova holanda:-22.85535:-43.24160,nova holanda,-22.8553466796875,-43.24159622192383,REJECT,bare favela/neighborhood name
overture:paz de gandhi:-22.76870:-43.42830,paz de gandhi,-22.76870346069336,-43.42829895019531,UNCERTAIN,"possible small park/monument, unclear"
overture:rua anchieta:-22.96257:-43.17033,rua anchieta,-22.962570190429688,-43.17033004760742,REJECT,bare street name
